danceability,energy,valence,tempo,acousticness,instrumentalness,loudness,speechiness,liveness,track_name,artists,track_genre,cluster,segment_name
0.52,0.849,0.774,175.908,0.00253,0.0,-3.794,0.186,0.119,Overpass Graffiti,Ed Sheeran,pop,5,High Energy Rock & Metal
0.52,0.849,0.774,175.908,0.00253,0.0,-3.794,0.186,0.119,Overpass Graffiti,Ed Sheeran,pop,5,High Energy Rock & Metal
0.586,0.86,0.203,138.03,0.0412,0.0,-4.023,0.0539,0.372,Castle On the Hill - Throttle Remix,Ed Sheeran;Throttle,pop,5,High Energy Rock & Metal
0.768,0.935,0.8,125.971,0.0488,0.00117,-4.902,0.0598,0.339,Bad Habits - Joel Corry Remix,Ed Sheeran;Joel Corry,pop,4,Feel Good Dance & Urban
0.392,0.574,0.446,65.528,0.627,0.0,-5.744,0.0336,0.532,Kalaavathi,Thaman S;Sid Sriram,pop,0,Mellow Acoustic & Romance
0.607,0.692,0.242,114.789,0.43,0.0,-4.276,0.033,0.151,"Meri Jaan Meri Jaan (From ""Bachchhan Paandey"")",B Praak,pop,5,High Energy Rock & Metal
0.768,0.935,0.8,125.971,0.0488,0.00117,-4.902,0.0598,0.339,Bad Habits - Joel Corry Remix,Ed Sheeran;Joel Corry,pop,4,Feel Good Dance & Urban
0.567,0.211,0.289,134.019,0.952,5.24e-05,-9.975,0.0315,0.275,The Joker and the Queen,Ed Sheeran,pop,0,Mellow Acoustic & Romance
0.702,0.825,0.915,102.977,0.00883,0.0,-3.787,0.0601,0.0674,Levitating (feat. DaBaby),Dua Lipa;DaBaby,pop,4,Feel Good Dance & Urban
0.55,0.488,0.301,136.025,0.718,0.000118,-8.059,0.0284,0.126,Main Rahoon Ya Na Rahoon,Amaal Mallik;Armaan Malik;Rashmi Virag,pop,0,Mellow Acoustic & Romance
0.538,0.763,0.484,180.002,0.0152,0.0,-6.346,0.205,0.109,So High,Sidhu Moose Wala,pop,5,High Energy Rock & Metal
0.665,0.539,0.368,110.101,0.825,5.85e-06,-7.213,0.0474,0.121,Aaya Na Tu,Arjun Kanungo;Momina Mustehsan,pop,0,Mellow Acoustic & Romance
0.442,0.444,0.386,143.691,0.744,0.0,-9.804,0.042,0.0671,Mere Humsafar (Original Score) [Female Version],Yashal Shahid,pop,0,Mellow Acoustic & Romance
0.849,0.592,0.652,89.966,0.632,2.39e-06,-4.309,0.102,0.108,Kya Baat Ay,Harrdy Sandhu,pop,4,Feel Good Dance & Urban
0.761,0.896,0.65,96.957,0.0776,2.7e-06,-3.668,0.215,0.124,Jugni,Diljit Dosanjh;Diamond Platnumz,pop,4,Feel Good Dance & Urban
0.537,0.419,0.292,132.261,0.76,1.07e-05,-11.585,0.0414,0.107,Jaan Ban Gaye,Mithoon;Vishal Mishra;Asees Kaur,pop,0,Mellow Acoustic & Romance
0.724,0.804,0.306,124.987,0.124,0.0,-4.614,0.0448,0.204,Wolves,Selena Gomez;Marshmello,pop,5,High Energy Rock & Metal
0.444,0.819,0.747,82.695,0.106,0.0,-4.078,0.341,0.107,Treat You Better,Shawn Mendes,pop,4,Feel Good Dance & Urban
0.709,0.929,0.477,103.01,0.0431,0.00648,-1.583,0.061,0.125,"Tip Tip (From ""Sooryavanshi"")",Tanishk Bagchi;Udit Narayan;Alka Yagnik,pop,4,Feel Good Dance & Urban
0.778,0.227,0.38,116.033,0.983,0.14,-16.191,0.0379,0.113,Kho Gaye Hum Kahan,Jasleen Royal;Prateek Kuhad,pop,0,Mellow Acoustic & Romance
0.779,0.964,0.613,139.241,0.0858,1.46e-05,-2.888,0.0995,0.676,"The Punjaabban Song (From ""Jugjugg Jeeyo"")",Tanishk Bagchi;Gippy Grewal;Zahrah S Khan;Romy;Abrar Ul Haq,pop,3,Live & World Music
0.775,0.327,0.595,91.05,0.841,0.0,-7.241,0.0557,0.0821,Memories,Maroon 5,pop,0,Mellow Acoustic & Romance
0.604,0.741,0.473,153.947,0.178,3.49e-05,-5.571,0.0475,0.409,Ghost,Justin Bieber,pop,5,High Energy Rock & Metal
0.678,0.825,0.631,90.047,0.0527,0.0,-4.417,0.196,0.0963,Pta Mainu,Harvi,pop,4,Feel Good Dance & Urban
0.813,0.554,0.86,148.011,0.315,0.0,-6.631,0.0544,0.105,Intentions,Justin Bieber;Quavo,pop,4,Feel Good Dance & Urban
0.706,0.644,0.624,149.452,0.125,0.0,-6.055,0.297,0.108,We’re In This Together,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.495,0.333,0.37,99.757,0.737,0.0,-10.109,0.0288,0.112,Unstable,Justin Bieber;The Kid LAROI,pop,0,Mellow Acoustic & Romance
0.722,0.859,0.562,110.969,0.11,7.39e-05,-8.143,0.039,0.0929,"Adheeraa (From ""Cobra"")",A.R. Rahman;Vagu Mazan;Thoughtsfornow,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.79,0.724,0.642,101.04,0.0696,2.33e-06,-6.972,0.0852,0.113,Loved By You,Justin Bieber;Burna Boy,pop,4,Feel Good Dance & Urban
0.464,0.642,0.828,151.592,0.0189,0.0,-3.656,0.032,0.0957,Rockin' Around The Christmas Tree,Justin Bieber,pop,5,High Energy Rock & Metal
0.533,0.426,0.152,103.267,0.46,0.0,-9.525,0.0297,0.1,The Christmas Song (Chestnuts Roasting On An Open Fire),Justin Bieber;Usher,pop,0,Mellow Acoustic & Romance
0.409,0.57,0.336,128.657,0.687,0.0,-10.54,0.0711,0.173,Christmas Eve,Justin Bieber,pop,0,Mellow Acoustic & Romance
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.409,0.57,0.336,128.657,0.687,0.0,-10.54,0.0711,0.173,Christmas Eve,Justin Bieber,pop,0,Mellow Acoustic & Romance
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.409,0.57,0.336,128.657,0.687,0.0,-10.54,0.0711,0.173,Christmas Eve,Justin Bieber,pop,0,Mellow Acoustic & Romance
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.464,0.642,0.828,151.592,0.0189,0.0,-3.656,0.032,0.0957,Rockin' Around The Christmas Tree,Justin Bieber,pop,5,High Energy Rock & Metal
0.743,0.735,0.631,104.979,0.00389,0.0,-5.337,0.0382,0.304,Friends,Justin Bieber;BloodPop®,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.533,0.426,0.152,103.267,0.46,0.0,-9.525,0.0297,0.1,The Christmas Song (Chestnuts Roasting On An Open Fire),Justin Bieber;Usher,pop,0,Mellow Acoustic & Romance
0.409,0.57,0.336,128.657,0.687,0.0,-10.54,0.0711,0.173,Christmas Eve,Justin Bieber,pop,0,Mellow Acoustic & Romance
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.533,0.426,0.152,103.267,0.46,0.0,-9.525,0.0297,0.1,The Christmas Song (Chestnuts Roasting On An Open Fire),Justin Bieber;Usher,pop,0,Mellow Acoustic & Romance
0.533,0.426,0.152,103.267,0.46,0.0,-9.525,0.0297,0.1,The Christmas Song (Chestnuts Roasting On An Open Fire),Justin Bieber;Usher,pop,0,Mellow Acoustic & Romance
0.639,0.836,0.814,104.998,0.027,0.0,-4.878,0.048,0.283,Santa Claus Is Coming To Town,Justin Bieber,pop,4,Feel Good Dance & Urban
0.533,0.426,0.152,103.267,0.46,0.0,-9.525,0.0297,0.1,The Christmas Song (Chestnuts Roasting On An Open Fire),Justin Bieber;Usher,pop,0,Mellow Acoustic & Romance
0.639,0.836,0.814,104.998,0.027,0.0,-4.878,0.048,0.283,Santa Claus Is Coming To Town,Justin Bieber,pop,4,Feel Good Dance & Urban
0.752,0.85,0.491,122.991,0.025,0.000131,-8.327,0.0819,0.149,Drummer Boy,Justin Bieber;Busta Rhymes,pop,4,Feel Good Dance & Urban
0.456,0.437,0.209,108.678,0.839,0.0,-11.156,0.0867,0.218,double take,dhruv,pop,0,Mellow Acoustic & Romance
0.778,0.317,0.327,140.048,0.592,0.0,-10.732,0.334,0.0881,7 rings,Ariana Grande,pop,0,Mellow Acoustic & Romance
0.742,0.879,0.936,133.946,0.0696,7.17e-06,-4.274,0.0328,0.0981,Chammak Challo,Akon;Hamsika Iyer,pop,4,Feel Good Dance & Urban
0.558,0.497,0.444,107.047,0.0285,5.36e-06,-7.175,0.0256,0.0799,Kasoor,Prateek Kuhad,pop,4,Feel Good Dance & Urban
0.527,0.525,0.257,99.638,0.876,1.41e-05,-8.106,0.0337,0.172,Phir Bhi Tumko Chaahunga,Mithoon;Arijit Singh;Shashaa Tirupati,pop,0,Mellow Acoustic & Romance
0.537,0.628,0.514,97.87,0.148,0.0,-5.342,0.029,0.0355,"Shaamat (From ""Ek Villain Returns"")",Ankit Tiwari;Tara Sutaria,pop,4,Feel Good Dance & Urban
0.782,0.69,0.429,99.944,0.00909,0.000661,-7.811,0.0708,0.359,Jawani,Arjan Dhillon,pop,4,Feel Good Dance & Urban
0.39,0.682,0.0942,150.025,0.38,0.000256,-7.31,0.119,0.147,Gulabi - Lofi,Shreya Ghoshal;Vishal Mishra,pop,5,High Energy Rock & Metal
0.845,0.659,0.547,125.965,0.159,0.0129,-6.348,0.0373,0.0782,Naina Da Kya Kasoor,Amit Trivedi,pop,4,Feel Good Dance & Urban
0.444,0.479,0.315,89.892,0.454,0.0,-5.586,0.0436,0.095,Vaaste,Dhvani Bhanushali;Nikhil D'Souza;Tanishk Bagchi,pop,0,Mellow Acoustic & Romance
0.604,0.741,0.473,153.947,0.178,3.49e-05,-5.571,0.0475,0.409,Ghost,Justin Bieber,pop,5,High Energy Rock & Metal
0.604,0.741,0.473,153.947,0.178,3.49e-05,-5.571,0.0475,0.409,Ghost,Justin Bieber,pop,5,High Energy Rock & Metal
0.658,0.634,0.29,139.98,0.0106,0.0,-5.797,0.0413,0.132,Hold On,Justin Bieber,pop,5,High Energy Rock & Metal
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.648,0.681,0.766,157.944,0.263,0.00761,-8.389,0.0379,0.0971,Come Around Me,Justin Bieber,pop,4,Feel Good Dance & Urban
0.658,0.679,0.42,94.489,0.0207,3.15e-06,-8.606,0.0361,0.198,Fa La La,Justin Bieber;Boyz II Men,pop,4,Feel Good Dance & Urban
0.404,0.43,0.51,106.322,0.779,0.000172,-8.313,0.0336,0.0941,Teri Hogaiyaan,Vishal Mishra,pop,0,Mellow Acoustic & Romance
0.53,0.438,0.694,117.148,0.811,0.0,-7.564,0.0372,0.212,All Around Me,Justin Bieber,pop,0,Mellow Acoustic & Romance
0.69,0.856,0.74,145.966,0.0689,7.82e-05,-2.549,0.0376,0.0761,One Time,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.677,0.506,0.497,145.843,0.345,0.0,-6.652,0.0964,0.118,Yummy,Justin Bieber,pop,4,Feel Good Dance & Urban
0.409,0.57,0.336,128.657,0.687,0.0,-10.54,0.0711,0.173,Christmas Eve,Justin Bieber,pop,0,Mellow Acoustic & Romance
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.706,0.644,0.624,149.452,0.125,0.0,-6.055,0.297,0.108,We’re In This Together,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.409,0.57,0.336,128.657,0.687,0.0,-10.54,0.0711,0.173,Christmas Eve,Justin Bieber,pop,0,Mellow Acoustic & Romance
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.533,0.426,0.152,103.267,0.46,0.0,-9.525,0.0297,0.1,The Christmas Song (Chestnuts Roasting On An Open Fire),Justin Bieber;Usher,pop,0,Mellow Acoustic & Romance
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.533,0.426,0.152,103.267,0.46,0.0,-9.525,0.0297,0.1,The Christmas Song (Chestnuts Roasting On An Open Fire),Justin Bieber;Usher,pop,0,Mellow Acoustic & Romance
0.533,0.426,0.152,103.267,0.46,0.0,-9.525,0.0297,0.1,The Christmas Song (Chestnuts Roasting On An Open Fire),Justin Bieber;Usher,pop,0,Mellow Acoustic & Romance
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.658,0.679,0.42,94.489,0.0207,3.15e-06,-8.606,0.0361,0.198,Fa La La,Justin Bieber;Boyz II Men,pop,4,Feel Good Dance & Urban
0.679,0.748,0.438,100.035,0.0878,0.0,-3.624,0.0385,0.299,Sorry,Justin Bieber,pop,4,Feel Good Dance & Urban
0.623,0.668,0.823,161.948,0.475,0.0,-7.282,0.0531,0.0862,Mistletoe,Justin Bieber,pop,4,Feel Good Dance & Urban
0.639,0.836,0.814,104.998,0.027,0.0,-4.878,0.048,0.283,Santa Claus Is Coming To Town,Justin Bieber,pop,4,Feel Good Dance & Urban
0.752,0.85,0.491,122.991,0.025,0.000131,-8.327,0.0819,0.149,Drummer Boy,Justin Bieber;Busta Rhymes,pop,4,Feel Good Dance & Urban
0.54,0.63,0.321,85.648,0.217,0.0,-8.032,0.0494,0.111,Only Thing I Ever Get For Christmas,Justin Bieber,pop,0,Mellow Acoustic & Romance
0.54,0.63,0.321,85.648,0.217,0.0,-8.032,0.0494,0.111,Only Thing I Ever Get For Christmas,Justin Bieber,pop,0,Mellow Acoustic & Romance
0.752,0.85,0.491,122.991,0.025,0.000131,-8.327,0.0819,0.149,Drummer Boy,Justin Bieber;Busta Rhymes,pop,4,Feel Good Dance & Urban
0.694,0.816,0.798,128.009,0.0217,2.92e-06,-3.949,0.191,0.167,All Around The World,Justin Bieber;Ludacris,pop,4,Feel Good Dance & Urban
0.722,0.757,0.721,140.094,0.185,6.32e-06,-6.207,0.132,0.126,Harleys In Hawaii,Katy Perry,pop,4,Feel Good Dance & Urban
0.697,0.438,0.58,117.954,0.397,0.0,-8.411,0.0289,0.293,Ajab Si,KK,pop,4,Feel Good Dance & Urban
0.86,0.541,0.952,114.984,0.165,0.163,-6.51,0.0325,0.0663,Summer High,AP Dhillon,pop,4,Feel Good Dance & Urban
0.656,0.436,0.196,109.239,0.845,0.0,-11.141,0.0744,0.221,double take,dhruv,pop,0,Mellow Acoustic & Romance
0.807,0.893,0.537,126.011,0.0451,2.79e-05,-3.745,0.0347,0.366,Bad Habits,Ed Sheeran,pop,4,Feel Good Dance & Urban
0.488,0.57,0.668,169.702,0.251,0.0,-5.602,0.0775,0.107,Pehli Nazar Mein,Atif Aslam;Pritam,pop,5,High Energy Rock & Metal
0.764,0.601,0.905,87.926,0.198,0.0,-6.999,0.325,0.265,Old Skool,Prem Dhillon;Sidhu Moose Wala,pop,4,Feel Good Dance & Urban
0.395,0.397,0.303,70.568,0.735,0.0,-7.556,0.0368,0.11,Tujhe Kitna Chahne Lage,Arijit Singh,pop,0,Mellow Acoustic & Romance
0.362,0.378,0.575,87.549,0.679,0.0,-11.008,0.0329,0.091,Kun Faya Kun,A.R. Rahman;Javed Ali;Mohit Chauhan,pop,0,Mellow Acoustic & Romance
0.843,0.768,0.662,139.998,0.256,0.0,-4.554,0.117,0.614,Love Dose,Yo Yo Honey Singh,pop,3,Live & World Music
0.721,0.751,0.738,140.095,0.162,6.59e-06,-6.203,0.125,0.118,Harleys In Hawaii,Katy Perry,pop,4,Feel Good Dance & Urban
0.626,0.88,0.534,95.079,0.205,0.0,-2.384,0.0504,0.128,FRIENDS,Marshmello;Anne-Marie,pop,4,Feel Good Dance & Urban
0.799,0.784,0.26,96.953,0.11,2.84e-06,-5.207,0.0519,0.227,Nashe Si Chadh Gayi,Vishal-Shekhar;Arijit Singh;Jaideep Sahni,pop,4,Feel Good Dance & Urban
0.473,0.562,0.316,74.653,0.65,0.000117,-8.624,0.0451,0.12,Saiyyan,Kailash Kher;Paresh Kamath;Naresh Kamath,pop,0,Mellow Acoustic & Romance
0.536,0.768,0.545,77.217,0.00433,0.0,-5.948,0.0347,0.114,Steal My Girl,One Direction,pop,4,Feel Good Dance & Urban
0.329,0.45,0.284,80.095,0.594,0.0,-6.312,0.0405,0.13,Main Dhoondne Ko Zamaane Mein,Arijit Singh,pop,0,Mellow Acoustic & Romance
0.541,0.676,0.845,90.037,0.442,0.0,-3.893,0.153,0.159,Daru Badnaam,Param Singh;Kamal Kahlon;Pratik Studio,pop,4,Feel Good Dance & Urban
0.441,0.618,0.454,98.031,0.295,6.65e-05,-8.511,0.0386,0.105,Pani Da Rang - Male Vocals,Ayushmann Khurrana,pop,0,Mellow Acoustic & Romance
0.56,0.604,0.75,84.784,0.315,1.12e-06,-8.732,0.0866,0.176,Tujh Mein Rab Dikhta Hai,Roop Kumar Rathod,pop,4,Feel Good Dance & Urban
0.849,0.853,0.794,129.966,0.355,0.0,-3.4,0.159,0.0896,Mitti De Tibbe,Kaka,pop,4,Feel Good Dance & Urban
0.727,0.56,0.684,86.993,0.462,0.0,-6.175,0.079,0.109,Tauba (feat. Badshah),Payal Dev;Badshah,pop,4,Feel Good Dance & Urban
0.742,0.675,0.679,145.989,0.139,0.0,-6.551,0.0907,0.167,0 to 100,Sidhu Moose Wala,pop,4,Feel Good Dance & Urban
0.678,0.815,0.474,95.969,0.0336,0.0,-1.736,0.264,0.318,Plug Talk,Navaan Sandhu,pop,4,Feel Good Dance & Urban
0.673,0.714,0.78,112.941,0.111,0.0,-8.042,0.039,0.0858,Raanjhanaa,A.R. Rahman;Jaswinder Singh;Shiraz Uppal,pop,4,Feel Good Dance & Urban
0.628,0.698,0.732,89.976,0.0472,0.00143,-5.608,0.105,0.0907,Cheap Thrills,Sia,pop,4,Feel Good Dance & Urban
0.735,0.839,0.609,100.017,0.129,0.0,-4.263,0.0381,0.41,Ishqam,Mika Singh;Ali Quli Mirza,pop,4,Feel Good Dance & Urban
0.658,0.603,0.519,146.864,0.472,0.0,-6.552,0.0676,0.124,Untouchable,Tegi Pannu;Manni Sandhu,pop,4,Feel Good Dance & Urban
0.697,0.683,0.603,96.133,0.0372,0.0,-2.881,0.117,0.137,2002,Anne-Marie,pop,4,Feel Good Dance & Urban
0.649,0.86,0.585,96.025,0.38,0.000547,-4.07,0.0359,0.147,"Meri Zindagi Hai Tu (From ""Satyameva Jayate 2"")",Rochak Kohli;Jubin Nautiyal;Neeti Mohan,pop,4,Feel Good Dance & Urban
0.359,0.972,0.595,62.914,0.136,2.52e-06,-3.452,0.109,0.14,"Chogada (From ""Loveyatri"")",Darshan Raval;Asees Kaur;Lijo George-Dj Chetas,pop,5,High Energy Rock & Metal
0.539,0.551,0.556,75.899,0.651,0.0,-7.351,0.0361,0.124,Tere Sang Yaara,Atif Aslam,pop,0,Mellow Acoustic & Romance
0.587,0.557,0.395,159.914,0.427,0.0,-8.824,0.106,0.103,Yaari,Nikk;Avneet Kaur,pop,5,High Energy Rock & Metal
0.77,0.824,0.49,172.006,0.485,0.0,-6.491,0.0851,0.318,Proper Patola,Badshah;Diljit Dosanjh;Aastha Gill,pop,4,Feel Good Dance & Urban
0.412,0.494,0.496,169.93,0.706,0.0,-9.282,0.0536,0.0772,Chitta,Manan Bhardwaj,pop,0,Mellow Acoustic & Romance
0.759,0.548,0.749,116.967,0.0392,0.0,-6.049,0.029,0.0828,Señorita,Shawn Mendes;Camila Cabello,pop,4,Feel Good Dance & Urban
0.733,0.812,0.535,167.995,0.0872,0.0,-3.505,0.272,0.136,Freestyle,Jordan Sandhu,pop,4,Feel Good Dance & Urban
0.559,0.885,0.683,172.029,0.0432,0.0,-4.515,0.189,0.333,Yet To Come,BTS,pop,5,High Energy Rock & Metal
0.416,0.343,0.578,149.791,0.514,0.0,-10.995,0.0664,0.106,"Kurumugil (From ""Sita Ramam (Tamil)"")",Vishal Chandrashekhar;Sai Vignesh,pop,0,Mellow Acoustic & Romance
0.602,0.758,0.788,141.108,0.25,3.93e-05,-9.416,0.0324,0.209,Munbe Vaa,Naresh Iyer;Shreya Ghoshal,pop,4,Feel Good Dance & Urban
0.261,0.603,0.207,158.125,0.558,0.0,-6.733,0.0367,0.184,Ennodu Nee Irundhaal,A.R. Rahman;Sid Sriram;Sunitha Sarathy,pop,5,High Energy Rock & Metal
0.575,0.577,0.157,90.012,0.451,3.98e-06,-6.674,0.0432,0.264,"Kadhaippoma (From ""Oh My Kadavule"")",Leon James;Sid Sriram,pop,0,Mellow Acoustic & Romance
0.556,0.521,0.355,127.956,0.632,0.000582,-10.811,0.0321,0.102,"Mudhal Nee Mudivum Nee Title Track (From ""Mudhal Nee Mudivum Nee"")",Darbuka Siva;Sid Sriram,pop,0,Mellow Acoustic & Romance
0.822,0.446,0.654,119.994,0.486,0.00102,-8.899,0.0321,0.147,Enkeyoo Partha,Yuvan Shankar Raja;Udit Narayan,pop,4,Feel Good Dance & Urban
0.695,0.293,0.637,143.804,0.596,0.0158,-16.278,0.0431,0.132,Vaseegara,Bombay Jayashri,pop,0,Mellow Acoustic & Romance
0.832,0.962,0.359,130.006,0.517,0.00239,-5.859,0.0959,0.0857,"Ra Ra Rakkamma (From ""Vikrant Rona"")",Nakash Aziz;Mangli;B. Ajaneesh Loknath,pop,4,Feel Good Dance & Urban
0.76,0.651,0.714,99.955,0.308,0.0,-9.997,0.173,0.177,"Chola Chola (From ""Ponniyin Selvan Part -1"")",A.R. Rahman;Sathyaprakash;VM Mahalingam;Nakul Abhyankar,pop,4,Feel Good Dance & Urban
0.828,0.707,0.441,141.096,0.303,0.0,-9.517,0.362,0.0646,Devaralan Aattam,A.R. Rahman;Yogi Sekar,pop,4,Feel Good Dance & Urban
0.541,0.744,0.877,194.976,0.507,0.0,-6.191,0.295,0.26,Otha Thamarai - Original Soundtrack,Bala;Nixen;Sandy Sandellow,pop,4,Feel Good Dance & Urban
0.589,0.424,0.561,119.823,0.844,0.00381,-12.006,0.0359,0.169,Pookkal Pookkum,G. V. Prakash;Roop Kumar Rathod;Harini;Andrea Jeremiah,pop,0,Mellow Acoustic & Romance
0.629,0.664,0.491,139.975,0.277,0.708,-10.517,0.0283,0.0811,Firefly - Bravado Dubstep Remix,Ed Sheeran;Bravado,pop,1,Electronic Instrumentals
0.609,0.378,0.515,100.418,0.835,0.0,-9.828,0.438,0.28,Love Yourself,Justin Bieber,pop,0,Mellow Acoustic & Romance
0.421,0.407,0.161,139.028,0.309,0.000961,-7.445,0.0267,0.11,A Thousand Years,Christina Perri,pop,0,Mellow Acoustic & Romance
0.751,0.67,0.766,156.062,0.0796,0.00018,-4.587,0.267,0.0908,Desi Kalakaar,Yo Yo Honey Singh,pop,4,Feel Good Dance & Urban
0.559,0.559,0.338,72.498,0.0145,0.0,-6.425,0.0358,0.138,Angel Baby,Troye Sivan,pop,4,Feel Good Dance & Urban
0.704,0.563,0.0739,94.037,0.594,0.0,-4.739,0.0297,0.133,Bewafa,Imran Khan,pop,0,Mellow Acoustic & Romance
0.561,0.431,0.137,143.875,0.768,1.42e-05,-8.81,0.0578,0.106,drivers license,Olivia Rodrigo,pop,0,Mellow Acoustic & Romance
0.802,0.737,0.577,116.955,0.309,0.0,-4.306,0.0432,0.0815,Toxic,AP Dhillon;Intense,pop,4,Feel Good Dance & Urban
0.489,0.597,0.324,95.012,0.27,0.0,-6.633,0.0292,0.105,Love Me Like You Do,Ellie Goulding,pop,0,Mellow Acoustic & Romance
0.659,0.774,0.883,82.995,0.606,0.000333,-7.014,0.0372,0.185,Mast Magan,Arijit Singh;Chinmayi,pop,4,Feel Good Dance & Urban
0.887,0.673,0.759,100.012,0.309,0.0,-5.576,0.138,0.174,GODSPEED,Tyson Sidhu,pop,4,Feel Good Dance & Urban
0.386,0.471,0.21,154.039,0.829,0.0,-9.65,0.0403,0.147,Mahi Mera Dil,Arijit Singh;Tulsi Kumar;Tanishk Bagchi;Kumaar,pop,0,Mellow Acoustic & Romance
0.718,0.573,0.686,180.043,0.458,0.00533,-7.309,0.0451,0.0953,Tera Ghata,Gajendra Verma,pop,4,Feel Good Dance & Urban
0.613,0.47,0.459,102.944,0.823,1.87e-06,-8.441,0.0344,0.138,Tera Zikr,Darshan Raval,pop,0,Mellow Acoustic & Romance
0.308,0.585,0.345,171.843,0.45,0.0,-5.18,0.0428,0.319,"Bekhayali (From ""Kabir Singh"")",Sachet Tandon;Sachet-Parampara,pop,5,High Energy Rock & Metal
